"wage","lwage","educ","nearc4","nearc2","black","smsa","south","exper","expersq","married","age","fatheduc","motheduc","IQ","KWW"
542,6.29526615142822,9,1,0,1,1,1,9,81,6,24,NA,11,NA,20
250,5.52146100997925,12,1,0,1,1,1,7,49,6,25,NA,8,NA,29
400,5.99146509170532,16,1,0,0,1,1,4,16,4,26,12,12,117,39
423,6.04737186431885,15,1,0,0,1,1,10,100,6,31,NA,NA,101,39
290,5.66988086700439,12,1,0,0,1,1,7,49,6,25,6,5,65,NA
247,5.5093879699707,10,1,0,1,1,1,17,289,6,33,NA,10,NA,32
380,5.9401707649231,13,1,0,1,1,1,7,49,1,26,NA,10,87,33
656,6.48616123199463,12,1,0,0,1,1,6,36,1,24,12,9,116,37
711,6.56667184829712,12,1,0,0,1,1,14,196,1,32,9,12,106,42
481,6.17586708068848,14,1,0,0,1,1,9,81,6,29,8,12,93,35
641,6.46302890777588,16,1,0,0,1,1,3,9,1,25,8,12,112,35
596,6.39024114608765,12,1,0,0,1,1,14,196,5,32,12,14,98,45
578,6.35957384109497,7,1,0,0,1,1,18,324,1,31,NA,NA,NA,35
678,6.51914691925049,16,0,1,0,1,1,8,64,1,30,NA,12,NA,37
1538,7.33823776245117,16,0,1,0,1,1,10,100,1,32,11,14,103,37
860,6.7569317817688,12,0,1,0,1,1,15,225,1,33,9,12,103,36
534,6.28039598464966,18,0,1,0,1,1,8,64,6,32,12,16,NA,49
308,5.73010015487671,12,0,1,0,1,1,9,81,1,27,12,12,91,34
600,6.39693021774292,14,0,1,0,0,1,9,81,1,29,12,NA,118,41
625,6.43775177001953,8,0,1,0,0,1,17,289,1,31,NA,NA,NA,20
540,6.29156923294067,13,0,1,0,1,1,10,100,1,29,10,10,87,28
344,5.84064102172852,13,0,1,0,0,1,8,64,1,27,12,10,100,22
500,6.21460819244385,12,0,1,0,0,1,7,49,1,25,12,10,96,39
320,5.76832103729248,11,0,1,1,1,0,9,81,1,26,6,9,NA,16
378,5.93489408493042,18,0,1,1,0,1,3,9,1,27,4,10,62,29
188,5.23644208908081,15,0,1,1,0,1,4,16,6,25,4,10,60,14
168,5.12396383285522,9,0,1,1,0,1,18,324,5,33,4,10,NA,19
250,5.52146100997925,2,0,1,1,0,1,17,289,6,25,6,NA,NA,12
190,5.24702405929565,3,0,1,1,0,1,15,225,6,24,6,5,NA,8
1000,6.90775489807129,12,0,1,1,1,0,10,100,1,28,8,8,83,31
564,6.33505392074585,12,0,1,1,0,1,6,36,6,24,NA,NA,100,20
624,6.43615102767944,9,0,1,1,0,1,9,81,1,24,NA,7,NA,17
714,6.57088279724121,12,0,1,1,1,1,6,36,1,24,NA,NA,NA,26
538,6.28785800933838,12,0,1,0,0,1,6,36,1,24,12,10,123,40
355,5.87211799621582,13,0,1,1,0,1,7,49,1,26,9,8,67,22
240,5.48063898086548,12,0,1,1,0,1,6,36,6,24,NA,12,NA,28
418,6.03548097610474,12,0,1,0,0,1,6,36,1,24,9,12,NA,22
1026,6.93342304229736,13,1,0,0,0,1,8,64,1,27,14,13,104,42
295,5.68697500228882,17,1,0,0,0,1,9,81,6,32,12,14,106,34
550,6.30991792678833,12,1,0,1,1,1,8,64,1,26,NA,6,85,24
538,6.28785800933838,12,1,0,1,1,1,9,81,1,27,NA,8,81,27
350,5.85793304443359,5,1,0,0,0,1,19,361,1,30,2,3,NA,37
711,6.56667184829712,12,1,0,0,0,1,9,81,1,27,8,12,109,37
229,5.43372201919556,12,1,0,1,0,1,11,121,1,29,4,4,76,20
220,5.39362812042236,12,1,0,1,0,1,9,81,1,27,4,3,73,31
310,5.73657178878784,12,1,0,1,0,1,11,121,1,29,8,2,62,26
320,5.76832103729248,12,1,0,1,1,0,6,36,1,24,10,NA,76,28
303,5.71373319625854,12,1,0,1,0,1,9,81,1,27,10,9,76,26
450,6.10924816131592,13,1,0,0,0,1,7,49,1,26,5,12,104,36
753,6.62406492233276,12,1,0,1,1,1,11,121,1,29,9,11,NA,29
438,6.08221912384033,12,1,0,0,0,1,8,64,1,26,4,11,103,35
325,5.7838249206543,11,1,0,1,0,1,11,121,1,28,1,7,NA,27
846,6.74052000045776,16,1,0,0,0,1,10,100,1,32,NA,12,106,44
313,5.74620294570923,14,1,0,0,0,1,6,36,1,26,12,14,112,49
479,6.17170000076294,13,1,0,0,1,1,15,225,1,34,7,12,NA,38
429,6.06145715713501,12,1,0,0,1,1,13,169,6,31,10,9,94,24
490,6.19440603256226,14,1,0,0,1,1,9,81,1,29,11,9,83,25
361,5.88887786865234,12,1,0,0,1,1,6,36,6,24,11,9,NA,34
400,5.99146509170532,14,1,0,0,1,1,13,169,1,33,0,2,91,40
423,6.04737186431885,12,1,0,1,1,1,6,36,1,24,7,8,NA,30
311,5.7397928237915,12,1,0,1,0,1,9,81,6,27,5,5,NA,12
271,5.60211896896362,11,1,0,1,0,1,10,100,6,27,3,7,NA,12
385,5.95324277877808,18,1,0,1,1,1,2,4,6,26,12,12,NA,33
529,6.27098798751831,16,1,0,1,1,1,2,4,1,24,12,12,NA,18
700,6.55108022689819,11,1,0,0,0,1,14,196,1,31,6,10,81,29
381,5.94280004501343,10,1,0,0,0,1,16,256,1,32,6,5,87,15
465,6.14203691482544,12,1,0,0,0,1,10,100,1,28,12,12,118,36
400,5.99146509170532,10,1,0,0,0,1,18,324,1,34,8,8,NA,37
455,6.12029695510864,10,1,0,0,0,1,17,289,6,33,9,8,NA,38
260,5.56068181991577,12,0,0,1,0,1,6,36,1,24,NA,4,NA,20
705,6.55819797515869,13,0,0,1,1,0,9,81,1,28,0,7,NA,26
417,6.03308582305908,13,0,0,0,0,1,11,121,1,30,NA,NA,74,45
250,5.52146100997925,11,0,0,1,0,1,10,100,6,27,NA,13,NA,14
460,6.13122701644897,12,0,0,1,0,1,6,36,1,24,NA,2,NA,28
325,5.7838249206543,8,0,0,1,0,1,12,144,1,26,NA,NA,NA,19
275,5.61677122116089,9,0,0,1,0,1,10,100,2,25,NA,NA,NA,15
325,5.7838249206543,12,0,0,1,0,1,8,64,1,26,7,NA,NA,18
300,5.70378303527832,15,0,0,1,1,0,4,16,1,25,NA,8,NA,20
250,5.52146100997925,8,0,0,1,0,1,17,289,6,31,NA,8,NA,17
288,5.66296100616455,12,0,0,0,0,1,10,100,1,28,9,10,NA,39
550,6.30991792678833,13,0,0,1,1,1,9,81,1,28,3,8,85,16
429,6.06145715713501,12,0,0,0,0,1,15,225,1,33,12,12,NA,38
375,5.92692613601685,8,0,0,1,1,1,16,256,1,30,NA,NA,NA,23
577,6.35784196853638,9,0,0,0,0,1,15,225,1,30,5,4,NA,26
531,6.27476215362549,13,0,0,0,0,1,6,36,6,25,5,NA,96,25
250,5.52146100997925,12,0,0,0,1,1,6,36,6,24,4,NA,NA,22
440,6.0867748260498,12,0,0,0,0,1,9,81,1,27,NA,8,73,27
457,6.12468290328979,12,0,0,0,0,1,8,64,1,26,NA,6,75,27
438,6.08221912384033,12,0,0,0,0,1,9,81,1,27,5,5,95,34
550,6.30991792678833,12,0,0,1,0,1,9,81,4,27,NA,5,102,42
650,6.47697305679321,16,0,0,0,1,1,3,9,1,25,12,16,107,31
423,6.04737186431885,11,0,0,0,0,1,9,81,1,26,7,3,86,19
420,6.04025506973267,13,0,0,0,1,1,8,64,1,27,18,8,104,41
200,5.29831695556641,14,0,0,0,1,1,5,25,6,25,18,8,106,43
400,5.99146509170532,8,0,0,0,0,1,12,144,1,26,3,10,NA,24
300,5.70378303527832,9,0,0,0,1,1,9,81,1,24,5,NA,NA,16
714,6.57088279724121,12,0,0,0,1,1,12,144,1,30,5,7,95,21
398,5.98645210266113,12,0,0,0,0,1,7,49,1,25,12,8,116,37
398,5.98645210266113,9,0,0,0,0,1,14,196,1,29,6,8,66,20
734,6.59850883483887,16,0,0,0,1,1,6,36,1,28,5,0,101,38
688,6.53378915786743,12,0,0,0,0,1,7,49,1,25,12,12,96,23
212,5.35658597946167,6,0,0,0,0,1,16,256,6,28,3,11,NA,NA
455,6.12029695510864,12,0,0,0,0,1,13,169,1,31,NA,9,104,41
350,5.85793304443359,15,0,0,0,1,1,3,9,6,24,17,12,NA,32
577,6.35784196853638,16,0,0,0,0,1,6,36,6,28,NA,16,138,39
699,6.54965114593506,16,0,0,0,0,0,9,81,1,31,10,14,105,34
375,5.92692613601685,16,0,0,0,0,1,5,25,6,27,14,12,106,44
375,5.92692613601685,13,0,0,0,0,1,5,25,1,24,14,12,NA,33
364,5.89715385437012,12,0,0,0,0,1,15,225,1,33,10,9,NA,40
220,5.39362812042236,12,0,0,1,1,1,11,121,5,29,11,4,67,22
621,6.43133115768433,16,0,0,1,1,1,9,81,1,31,0,0,NA,27
375,5.92692613601685,11,0,0,1,0,1,14,196,5,31,NA,NA,NA,31
341,5.83188199996948,16,0,0,1,0,1,4,16,6,26,12,10,97,24
380,5.9401707649231,16,0,0,1,0,1,2,4,1,24,12,10,NA,16
260,5.56068181991577,11,0,0,0,1,1,15,225,1,32,NA,NA,NA,37
489,6.19236183166504,8,0,0,1,1,1,16,256,1,30,NA,NA,NA,30
433,6.07073783874512,11,0,0,1,1,1,9,81,1,26,8,9,NA,18
365,5.89989805221558,11,0,0,1,1,1,10,100,1,27,8,NA,NA,19
257,5.54907608032227,14,0,0,1,1,1,13,169,1,33,NA,NA,NA,41
513,6.24027585983276,14,0,0,0,1,1,6,36,1,26,12,12,NA,29
288,5.66296100616455,15,0,0,0,1,1,10,100,1,31,8,9,108,40
866,6.76388502120972,18,0,0,0,1,1,6,36,1,30,8,13,125,44
433,6.07073783874512,12,0,0,0,1,1,7,49,5,25,7,8,106,34
500,6.21460819244385,1,0,0,0,1,1,22,484,1,29,0,3,NA,8
548,6.30627489089966,16,0,0,0,1,1,2,4,1,24,12,12,NA,32
400,5.99146509170532,12,0,0,0,1,1,11,121,1,29,4,6,99,25
433,6.07073783874512,9,0,0,0,1,1,15,225,1,30,NA,8,NA,20
375,5.92692613601685,13,0,1,0,0,1,5,25,1,24,16,13,NA,26
547,6.3044490814209,12,0,1,0,1,1,14,196,1,32,12,12,96,42
375,5.92692613601685,12,0,1,0,0,1,6,36,6,24,12,12,NA,24
500,6.21460819244385,14,0,1,0,0,1,5,25,1,25,10,12,114,33
355,5.87211799621582,16,0,1,0,0,1,2,4,1,24,18,15,117,36
600,6.39693021774292,12,0,1,0,1,0,11,121,1,29,9,12,105,34
650,6.47697305679321,12,0,1,0,1,1,16,256,1,34,2,3,106,40
848,6.74288082122803,12,0,1,0,1,1,14,196,1,32,8,8,102,44
325,5.7838249206543,12,0,1,0,1,1,9,81,1,27,10,9,NA,33
289,5.66642713546753,12,1,0,1,0,1,15,225,5,33,NA,NA,75,35
457,6.12468290328979,14,1,0,1,0,1,4,16,1,24,5,5,99,27
711,6.56667184829712,14,1,0,1,1,1,9,81,1,29,12,12,NA,35
413,6.02344799041748,13,1,0,0,0,1,15,225,1,34,11,12,90,46
649,6.47543287277222,16,1,0,1,1,1,3,9,6,25,NA,16,101,26
633,6.45046997070312,13,1,0,0,1,1,7,49,1,26,NA,NA,115,37
721,6.58063888549805,16,1,0,0,0,1,6,36,1,28,10,12,118,37
913,6.81673622131348,12,1,0,0,1,1,14,196,1,32,12,9,108,40
375,5.92692613601685,13,1,0,0,0,1,7,49,1,26,8,5,101,29
592,6.38350677490234,18,1,0,0,1,1,3,9,1,27,12,12,127,37
764,6.63856792449951,16,0,0,0,0,1,10,100,1,32,NA,12,114,41
500,6.21460819244385,12,0,0,0,0,1,8,64,1,26,4,9,NA,24
275,5.61677122116089,11,0,0,1,1,0,8,64,1,25,11,10,76,30
260,5.56068181991577,10,0,0,1,1,0,8,64,6,24,11,10,NA,20
962,6.86901378631592,16,0,0,0,0,1,6,36,6,28,12,16,132,42
625,6.43775177001953,12,0,0,1,0,1,10,100,1,28,NA,3,50,28
333,5.8081431388855,12,0,0,1,0,1,8,64,1,26,NA,NA,84,26
625,6.43775177001953,12,0,0,1,0,1,11,121,1,29,NA,10,55,23
250,5.52146100997925,10,0,0,1,0,1,8,64,6,24,NA,NA,NA,18
359,5.88332176208496,12,0,0,1,0,1,16,256,1,34,NA,NA,73,23
550,6.30991792678833,12,0,0,1,0,1,16,256,1,34,NA,6,NA,19
403,5.99893712997437,12,0,0,1,0,1,6,36,1,24,NA,NA,61,16
463,6.13772678375244,11,0,0,1,1,0,9,81,6,26,9,9,84,14
396,5.98141384124756,12,0,0,1,0,1,6,36,6,24,4,5,NA,12
278,5.62762117385864,12,0,0,1,0,1,6,36,6,24,NA,8,NA,20
400,5.99146509170532,14,0,1,1,0,1,7,49,1,27,NA,NA,71,28
415,6.02827787399292,16,0,1,1,0,1,2,4,1,24,NA,NA,84,27
462,6.13556480407715,12,0,1,1,0,1,15,225,1,33,7,7,NA,36
1442,7.27378702163696,18,0,1,0,0,1,9,81,6,33,NA,NA,101,44
125,4.82831382751465,4,0,1,1,0,1,17,289,6,27,NA,NA,NA,NA
200,5.29831695556641,10,0,1,1,0,1,18,324,1,34,NA,8,NA,22
300,5.70378303527832,10,0,1,1,0,1,15,225,1,31,NA,9,NA,18
521,6.25575017929077,10,0,1,1,0,1,16,256,1,32,NA,9,NA,28
266,5.58349609375,13,0,1,1,1,1,6,36,1,25,10,12,69,24
325,5.7838249206543,11,0,1,1,0,1,9,81,1,26,NA,NA,80,18
350,5.85793304443359,9,0,1,1,1,1,15,225,5,30,7,10,NA,19
340,5.82894611358643,9,0,1,1,0,1,19,361,1,34,NA,NA,NA,41
625,6.43775177001953,13,0,1,1,0,1,6,36,1,25,3,7,NA,28
214,5.36597585678101,10,0,1,0,0,1,13,169,1,29,NA,9,69,16
688,6.53378915786743,12,0,1,0,0,1,10,100,1,28,9,12,104,37
275,5.61677122116089,8,0,1,0,1,1,18,324,1,32,5,12,NA,31
457,6.12468290328979,10,0,1,0,0,1,16,256,1,32,6,10,92,40
615,6.42162179946899,12,0,1,1,1,1,8,64,5,26,NA,8,NA,28
732,6.59577989578247,16,0,1,1,1,0,3,9,1,25,13,NA,102,40
163,5.09375,12,0,1,1,0,1,8,64,5,26,NA,NA,NA,25
260,5.56068181991577,8,0,1,1,0,1,10,100,6,24,NA,NA,NA,18
492,6.19847917556763,11,0,1,0,0,1,10,100,1,27,NA,NA,NA,26
575,6.3543701171875,12,0,1,1,1,0,8,64,1,26,NA,NA,NA,16
510,6.23441076278687,12,0,1,1,1,0,7,49,5,25,NA,NA,NA,22
565,6.33682584762573,8,0,1,1,1,1,12,144,6,26,NA,NA,NA,16
515,6.2441668510437,9,0,1,1,0,1,14,196,6,29,6,4,NA,23
471,6.15485811233521,8,0,1,1,1,0,11,121,1,25,6,4,NA,18
335,5.81412982940674,13,0,1,1,0,1,8,64,1,27,NA,12,97,21
481,6.17586708068848,12,0,1,1,0,1,10,100,1,28,6,10,83,27
642,6.4645881652832,12,0,1,1,0,1,8,64,1,26,6,10,98,36
573,6.35088586807251,10,0,1,1,0,1,9,81,1,25,7,10,70,25
315,5.75257301330566,6,0,1,1,0,1,20,400,1,32,NA,NA,NA,19
360,5.88610410690308,11,0,1,1,1,1,13,169,1,30,0,8,NA,45
339,5.82600021362305,12,0,1,1,1,1,7,49,6,25,NA,NA,90,26
400,5.99146509170532,13,0,1,0,0,1,7,49,1,26,10,4,87,26
300,5.70378303527832,15,0,1,0,0,1,3,9,6,24,NA,12,96,38
580,6.36302804946899,10,0,1,0,0,1,18,324,1,34,10,12,80,34
321,5.7714409828186,14,0,1,0,0,1,4,16,6,24,8,12,102,34
475,6.16331481933594,12,0,1,1,1,0,8,64,6,26,2,NA,79,21
445,6.09807395935059,7,0,1,1,1,0,12,144,1,25,2,NA,NA,16
300,5.70378303527832,6,0,1,1,0,1,13,169,5,25,NA,6,NA,4
252,5.52942895889282,10,0,1,1,0,1,11,121,1,27,NA,5,NA,14
419,6.03787088394165,12,0,1,1,0,1,7,49,1,25,9,2,NA,20
317,5.75890207290649,6,0,1,1,0,1,22,484,1,34,NA,NA,NA,30
553,6.31535816192627,16,0,1,0,0,1,7,49,1,29,10,12,104,40
721,6.58063888549805,18,0,0,0,0,1,7,49,1,31,8,9,104,35
729,6.59167385101318,13,0,0,0,0,1,6,36,6,25,8,12,101,30
314,5.74939298629761,12,0,0,0,1,1,7,49,1,25,5,8,115,28
220,5.39362812042236,9,0,0,0,0,1,12,144,6,27,9,3,NA,18
235,5.45958614349365,8,1,0,1,0,1,11,121,1,25,NA,4,NA,24
333,5.8081431388855,9,1,0,1,0,1,12,144,1,27,NA,5,NA,22
333,5.8081431388855,11,1,0,1,0,1,9,81,1,26,NA,5,NA,12
333,5.8081431388855,11,1,0,1,0,1,13,169,6,30,9,7,NA,NA
380,5.9401707649231,12,1,0,1,0,1,10,100,1,28,9,7,NA,26
390,5.96614694595337,12,1,0,1,0,1,8,64,4,26,9,7,NA,24
250,5.52146100997925,5,1,0,1,0,1,23,529,5,34,NA,6,NA,18
673,6.5117449760437,17,1,0,1,1,1,4,16,6,27,6,11,107,27
483,6.18001699447632,16,1,0,1,1,1,4,16,6,26,7,10,98,29
769,6.64509105682373,16,1,0,1,1,1,3,9,6,25,7,10,96,25
325,5.7838249206543,4,1,0,1,1,1,15,225,1,25,0,4,NA,8
465,6.14203691482544,11,1,0,1,0,1,13,169,1,30,NA,NA,NA,18
350,5.85793304443359,14,1,0,0,0,1,4,16,6,24,16,10,NA,21
375,5.92692613601685,12,1,0,1,1,1,8,64,1,26,3,6,NA,25
300,5.70378303527832,5,1,0,0,0,1,16,256,1,27,1,1,NA,35
475,6.16331481933594,16,1,0,1,1,1,3,9,1,25,7,10,NA,21
528,6.26909589767456,12,1,0,1,1,0,9,81,1,27,NA,NA,NA,18
513,6.24027585983276,10,1,0,1,0,1,10,100,1,26,NA,NA,NA,27
445,6.09807395935059,12,1,0,1,1,0,9,81,2,27,NA,NA,NA,32
265,5.57973003387451,11,1,0,1,0,1,12,144,1,29,7,6,NA,28
260,5.56068181991577,12,1,0,1,0,1,9,81,1,27,7,6,NA,16
318,5.76205205917358,9,1,0,1,1,1,9,81,5,24,0,7,NA,10
626,6.43935108184814,12,0,0,0,0,1,8,64,1,26,12,11,99,39
400,5.99146509170532,11,0,0,0,0,1,8,64,6,25,14,9,NA,33
378,5.93489408493042,14,0,0,0,1,1,4,16,1,24,11,10,NA,25
803,6.68835401535034,16,0,0,0,0,1,7,49,1,29,18,12,112,34
447,6.10255908966064,16,0,0,0,0,1,3,9,4,25,18,12,118,25
319,5.76519107818604,15,0,1,0,0,1,7,49,1,28,12,9,83,26
401,5.99396085739136,8,0,1,0,0,1,16,256,1,30,NA,2,NA,25
438,6.08221912384033,9,0,1,0,1,1,12,144,6,27,2,2,NA,31
417,6.03308582305908,10,0,1,0,1,1,8,64,1,24,2,2,NA,36
375,5.92692613601685,10,0,1,0,0,1,9,81,1,25,5,11,NA,24
616,6.42324686050415,16,0,1,0,1,1,8,64,1,30,12,12,107,41
354,5.86929702758789,12,0,1,0,1,1,10,100,1,28,13,12,91,38
425,6.05208921432495,18,0,1,0,1,1,4,16,1,28,18,12,96,24
265,5.57973003387451,12,0,1,0,0,1,8,64,6,26,18,12,89,24
426,6.05444002151489,14,0,1,0,1,1,4,16,5,24,13,13,118,41
250,5.52146100997925,12,0,1,0,0,1,7,49,1,25,13,10,113,39
560,6.32793712615967,17,0,1,0,1,1,2,4,5,25,12,12,116,33
289,5.66642713546753,12,0,1,0,0,1,11,121,1,29,7,7,105,29
393,5.97381019592285,16,0,1,0,0,1,4,16,1,26,7,7,120,30
577,6.35784196853638,12,0,1,0,1,1,8,64,1,26,6,7,107,32
346,5.84643888473511,17,0,1,0,0,1,9,81,1,32,12,11,94,49
1282,7.15617704391479,16,0,1,0,1,1,6,36,1,28,12,12,98,31
865,6.76273012161255,17,1,1,0,1,0,5,25,1,28,12,16,126,36
413,6.02344799041748,14,1,1,0,1,1,4,16,1,24,12,16,96,28
225,5.41610097885132,6,1,1,0,1,0,17,289,6,29,NA,12,NA,25
404,6.00141477584839,14,1,0,0,1,0,7,49,6,27,4,7,84,39
721,6.58063888549805,12,1,0,0,1,1,13,169,1,31,3,7,108,36
577,6.35784196853638,12,1,0,0,1,1,12,144,1,30,3,8,104,32
500,6.21460819244385,12,1,0,0,0,1,8,64,1,26,6,8,110,20
250,5.52146100997925,12,1,0,0,0,1,11,121,1,29,7,6,96,35
155,5.0434250831604,12,1,0,0,0,1,8,64,1,26,7,7,106,28
406,6.00635290145874,12,1,0,0,0,1,9,81,1,27,6,7,68,18
350,5.85793304443359,12,0,1,1,1,1,15,225,1,33,NA,3,83,45
462,6.13556480407715,12,0,1,1,1,1,8,64,2,26,NA,NA,66,24
500,6.21460819244385,10,0,1,0,1,1,18,324,1,34,7,12,70,34
846,6.74052000045776,16,0,1,0,1,1,8,64,1,30,12,11,104,39
577,6.35784196853638,12,0,1,0,1,1,11,121,1,29,9,12,87,41
400,5.99146509170532,16,0,1,0,1,1,6,36,1,28,10,12,110,38
741,6.60800123214722,11,0,1,0,0,0,17,289,1,34,8,12,87,38
350,5.85793304443359,14,0,1,0,1,1,5,25,6,25,12,12,100,31
438,6.08221912384033,12,0,1,0,1,1,8,64,1,26,12,14,91,42
727,6.58892583847046,13,0,1,0,1,1,6,36,5,25,16,15,NA,35
970,6.87729597091675,11,0,1,0,1,1,8,64,1,25,4,6,NA,28
751,6.62140607833862,16,0,0,0,1,1,8,64,1,30,12,12,109,48
577,6.35784196853638,18,0,0,0,1,1,6,36,1,30,18,14,112,42
404,6.00141477584839,16,0,0,0,0,1,8,64,1,30,12,12,106,31
616,6.42324686050415,12,0,0,0,0,1,12,144,1,30,12,12,94,36
230,5.43807888031006,16,0,0,0,0,1,3,9,1,25,8,6,NA,36
142,4.95582723617554,12,0,0,0,0,1,6,36,6,24,8,6,NA,30
385,5.95324277877808,18,0,0,0,0,1,6,36,1,30,9,12,NA,45
385,5.95324277877808,12,0,0,0,1,1,9,81,4,27,13,6,95,30
422,6.04500484466553,12,0,0,0,0,1,6,36,1,24,3,NA,NA,35
650,6.47697305679321,12,0,0,1,0,0,9,81,5,27,3,6,NA,23
230,5.43807888031006,8,0,0,1,0,1,16,256,6,30,NA,4,NA,19
672,6.51025819778442,15,0,0,0,0,1,9,81,1,30,12,12,89,43
354,5.86929702758789,18,0,0,1,1,1,3,9,1,27,3,11,NA,42
250,5.52146100997925,13,0,0,1,0,1,7,49,6,26,2,11,NA,35
300,5.70378303527832,11,0,0,1,0,1,14,196,4,31,NA,7,NA,25
400,5.99146509170532,12,0,0,1,0,1,6,36,1,24,NA,2,NA,18
300,5.70378303527832,7,0,0,1,0,1,21,441,1,34,NA,NA,NA,18
460,6.13122701644897,13,0,0,1,0,1,8,64,1,27,NA,5,NA,19
432,6.06842613220215,12,0,0,1,1,0,9,81,6,27,NA,5,NA,18
250,5.52146100997925,11,0,0,1,0,1,9,81,1,26,6,11,NA,12
315,5.75257301330566,5,0,0,0,1,1,17,289,1,28,NA,4,NA,24
625,6.43775177001953,12,0,0,0,0,1,10,100,4,28,7,10,85,38
500,6.21460819244385,10,0,0,0,0,1,10,100,1,26,9,12,97,27
331,5.80211782455444,12,0,0,0,0,1,9,81,6,27,5,7,83,26
585,6.37161207199097,12,0,0,0,0,1,10,100,1,28,10,10,99,40
320,5.76832103729248,13,0,0,1,0,1,9,81,1,28,NA,9,75,24
300,5.70378303527832,11,0,0,1,0,1,11,121,1,28,NA,9,68,26
738,6.60394382476807,16,0,0,0,0,1,10,100,1,32,8,12,107,41
385,5.95324277877808,12,0,0,1,0,1,12,144,6,30,NA,NA,74,30
641,6.46302890777588,13,0,0,1,0,1,7,49,1,26,6,7,105,30
325,5.7838249206543,5,0,0,1,0,1,21,441,1,32,0,7,NA,18
406,6.00635290145874,12,0,0,1,0,1,6,36,1,24,NA,4,NA,22
300,5.70378303527832,6,0,0,1,0,1,20,400,1,32,0,7,NA,16
176,5.17048406600952,7,0,0,1,0,1,16,256,6,29,3,NA,NA,24
450,6.10924816131592,11,0,0,1,0,1,10,100,1,27,3,NA,51,29
292,5.67675399780273,10,0,0,1,0,1,8,64,6,24,3,NA,NA,10
801,6.68586111068726,12,0,0,0,0,1,9,81,1,27,NA,NA,100,40
375,5.92692613601685,9,0,0,1,0,1,12,144,NA,27,6,8,75,18
230,5.43807888031006,10,0,0,1,0,1,8,64,1,24,6,8,NA,15
535,6.28226709365845,13,0,0,1,0,1,14,196,1,33,2,5,83,30
422,6.04500484466553,7,0,0,1,0,1,18,324,1,31,2,5,NA,27
361,5.88887786865234,10,0,0,0,0,1,11,121,4,27,NA,6,86,28
300,5.70378303527832,9,0,0,0,0,1,12,144,1,27,8,7,96,37
558,6.32435894012451,12,0,0,0,0,1,10,100,1,28,9,12,90,36
470,6.15273284912109,16,0,0,1,0,1,6,36,1,28,8,5,NA,31
486,6.18620920181274,12,0,0,0,0,1,16,256,4,34,3,5,86,33
600,6.39693021774292,12,0,0,0,0,1,8,64,1,26,NA,NA,102,37
363,5.89440298080444,11,0,0,1,0,1,17,289,1,34,NA,4,NA,27
200,5.29831695556641,10,0,0,1,1,1,8,64,NA,24,1,4,NA,14
142,4.95582723617554,8,0,0,1,0,1,16,256,1,30,NA,NA,NA,12
448,6.10479307174683,12,0,0,0,0,1,15,225,1,33,2,2,NA,33
300,5.70378303527832,11,0,1,1,0,1,12,144,6,29,NA,1,NA,20
706,6.55961513519287,12,0,1,0,1,0,13,169,1,31,NA,12,NA,45
534,6.28039598464966,12,0,1,0,1,0,8,64,1,26,NA,12,101,43
260,5.56068181991577,13,0,1,1,0,1,10,100,1,29,5,NA,NA,27
675,6.51471281051636,12,0,1,1,1,0,8,64,1,26,6,7,NA,25
260,5.56068181991577,7,0,1,1,0,1,18,324,4,31,1,3,NA,16
300,5.70378303527832,10,0,1,1,0,1,18,324,4,34,NA,NA,NA,31
1215,7.10249900817871,16,0,1,0,1,1,5,25,6,27,14,13,84,40
577,6.35784196853638,17,0,1,0,0,1,5,25,1,28,12,12,116,37
250,5.52146100997925,14,0,1,1,0,1,7,49,6,27,NA,10,99,26
394,5.97635078430176,10,0,1,1,1,0,14,196,6,30,NA,8,NA,20
275,5.61677122116089,8,0,1,1,0,1,10,100,1,24,4,8,NA,10
225,5.41610097885132,9,0,1,1,0,1,17,289,1,32,5,5,NA,14
275,5.61677122116089,7,0,1,1,0,1,12,144,6,25,3,4,NA,18
356,5.87493085861206,9,0,1,1,0,1,15,225,6,30,7,8,NA,14
885,6.78558778762817,12,0,1,1,1,0,7,49,1,25,7,12,NA,26
192,5.25749492645264,16,0,1,1,1,1,2,4,6,24,7,12,NA,12
420,6.04025506973267,7,0,1,1,0,1,16,256,2,29,NA,2,NA,19
375,5.92692613601685,7,0,1,1,0,1,20,400,1,33,NA,2,NA,14
364,5.89715385437012,7,0,1,1,0,1,18,324,1,31,NA,2,NA,NA
400,5.99146509170532,12,0,1,0,0,1,8,64,1,26,12,11,107,37
353,5.86646795272827,12,0,1,1,1,1,8,64,1,26,10,9,NA,22
300,5.70378303527832,13,0,1,0,0,1,10,100,1,29,12,14,116,40
416,6.03068494796753,15,0,1,0,1,1,4,16,1,25,9,11,109,33
600,6.39693021774292,11,0,1,1,0,1,9,81,1,26,NA,10,NA,19
973,6.88038396835327,13,0,1,1,1,0,10,100,1,29,3,8,NA,29
230,5.43807888031006,5,0,1,1,0,1,18,324,1,29,2,NA,NA,10
311,5.7397928237915,12,0,1,1,0,1,9,81,1,27,2,NA,NA,20
274,5.61312818527222,8,0,1,1,0,1,17,289,1,31,3,6,NA,31
400,5.99146509170532,11,0,1,1,1,0,10,100,6,27,NA,NA,NA,29
200,5.29831695556641,8,0,1,1,0,1,12,144,6,26,NA,NA,NA,24
